"ZollPosition_Nr";"ZollPosition_Bezeichnung";"VK-Auftrag";"VK";"VK-Position";"KundeName";"Warenempfänger";"A_Adresse";"A_Hausnummer";"Land";"Postleitzahl";"Ort";"EORI_Nr";"Geplanter_Liefertermin";"Geplantes_WE_ Datum";"Gewicht_Einzel";"Gewicht_Total";"Betrag";"MengeTotal";"Währung";"MwSt";"Tour";"VersandLager";"Lagerplatz";"LagerBestand";"Eingelagert";"PA_Status";"ArtikelNr";"ArtikelBezeichnung";"ProduktlinieID";"ProduktlinieBezeichnung";"Projekt";"ProjektArtikel"
"9403.6000";"Holzmöbel";"300012682";"300012682-10";10;"Richter + Frenzel Augsburg";"H00000347";"Stauffenbergstr.";"5-9";"DE";"86161";"Augsburg";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;31.00;31.00;382.30;1.00;"Euro";19;"R&F";"200";;;1;0;"3000126825920500 0001";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";"300012682";"5920500 0001"
"9403.6000";"Holzmöbel";"300012682";"300012682-11";11;"Richter + Frenzel Augsburg";"H00000347";"Stauffenbergstr.";"5-9";"DE";"86161";"Augsburg";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;29.00;29.00;448.68;1.00;"Euro";19;"R&F";"200";;;1;0;"3000126825940500 0001";"Spiegelschrank MyStyle 900 mm";"59";"MyStyle / cubito";"300012682";"5940500 0001"
"9403.6000";"Holzmöbel";"300012683";"300012683-10";10;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";07.10.2011 00:00:00;07.10.2011 00:00:00;35.50;35.50;377.59;1.00;"Euro";19;"F-R&F";"200";;;1;0;"3000126838420400 0001";"Unterbau MyStar 960 mm";"84";"MyStar";"300012683";"8420400 0001"
"9403.6000";"Holzmöbel";"300012683";"300012683-20";20;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";07.10.2011 00:00:00;11.10.2011 00:00:00;34.00;34.00;607.82;1.00;"Euro";19;"F-R&F";"200";;;1;5;"3000126835941700 0001";"Spiegelschrank MyStyle 1000mm";"59";"MyStyle / cubito";"300012683";"5941700 0001"
"9403.9090";"Möbelteile aus Holz";"300012684";"300012684-10";10;"Richter + Frenzel Aschaffenburg";"H00000360";"Benzstrasse";"1";"DE";"63741";"Aschaffenburg";"DE-4949692               ";30.09.2011 00:00:00;05.10.2011 00:00:00;4.00;4.00;73.91;1.00;"Euro";19;"R&F";"200";;;1;0;"501201";"59/61'DS-Türe 447 mit Profil";"999";"Möbeleinzelteile";"         ";"501201      "
"9403.6000";"Holzmöbel";"300012685";"300012685-10";10;"Richter + Frenzel Passau";"H00000351";"Emil-Richter-Str.";"1";"DE";"94036";"Passau";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;31.00;31.00;382.30;1.00;"Euro";19;"R&F";"200";;;1;0;"3000126855920500 0001";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";"300012685";"5920500 0001"
"9403.6000";"Holzmöbel";"300012685";"300012685-11";11;"Richter + Frenzel Passau";"H00000351";"Emil-Richter-Str.";"1";"DE";"94036";"Passau";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;26.00;26.00;265.54;1.00;"Euro";19;"R&F";"200";;;1;0;"3000126855930100 0001";"Seitenschrank MyStyle 410mm";"59";"MyStyle / cubito";"300012685";"5930100 0001"
"9403.6000";"Holzmöbel";"300012686";"300012686-10";10;"Richter + Frenzel Landshut-Ergoldin";"H00000342";"Industriestr.";"18 a";"DE";"84030";"Landshut-Ergolding";"DE-4949692               ";07.10.2011 00:00:00;07.10.2011 00:00:00;60.00;120.00;84.75;2.00;"Euro";19;"R&F";"200";;;1;0;"3000126866120000 0001";"Unterbau Noto 600 mm";"61";"Noto";"300012686";"6120000 0001"
"9403.6000";"Holzmöbel";"300012687";"300012687-10";10;"Richter + Frenzel Bamberg";"H00000917";"Töpfermarkt";"9";"DE";"99189";"Hassleben";;06.10.2011 00:00:00;06.10.2011 00:00:00;70.00;70.00;0.00;1.00;"Euro";19;"F-R&F";"200";;;1;0;"3000126877721400 0001";"Korpus zuUnterbau neo.2 1200mm";"77";"neo.2";"300012687";"7721400 0001"
"9403.6000";"Holzmöbel";"300012688";"300012688-10";10;"Richter + Frenzel Erfurt-Kerspleben";"H00000364";"Fichtenweg";"2";"DE";"99198";"Kerspleben";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;54.00;54.00;723.64;1.00;"Euro";19;"R&F";"200";;;1;0;"3000126885920600 0001";"Unterschrank MyStyle 1240mm";"59";"MyStyle / cubito";"300012688";"5920600 0001"
"9403.6000";"Holzmöbel";"300012688";"300012688-11";11;"Richter + Frenzel Erfurt-Kerspleben";"H00000364";"Fichtenweg";"2";"DE";"99198";"Kerspleben";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;39.00;39.00;669.97;1.00;"Euro";19;"R&F";"200";;;1;0;"3000126885941900 0001";"Spiegelschrank MyStyle 1200mm";"59";"MyStyle / cubito";"300012688";"5941900 0001"
"9403.6000";"Holzmöbel";"300012689";"300012689-10";10;"Richter + Frenzel Regensburg-Obertr";"H00000350";"Ernst-Frenzel-Str.";"4";"DE";"93083";"Obertraubling";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;30.00;30.00;306.97;1.00;"Euro";19;"R&F";"200";;;1;0;"3000126895931202 0001";"Seitenschrank MyStyle 410mm";"59";"MyStyle / cubito";"300012689";"5931202 0001"
"9403.6000";"Holzmöbel";"300012690";"300012690-10";10;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;28.00;28.00;339.46;1.00;"Euro";19;"R&F";"200";;;1;0;"3000126905925500 0001";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";"300012690";"5925500 0001"
"9403.6000";"Holzmöbel";"300012690";"300012690-11";11;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;26.00;26.00;265.54;1.00;"Euro";19;"R&F";"200";;;1;0;"3000126905930100 0001";"Seitenschrank MyStyle 410mm";"59";"MyStyle / cubito";"300012690";"5930100 0001"
"9403.6000";"Holzmöbel";"300012690";"300012690-12";12;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;30.00;30.00;596.99;1.00;"Euro";19;"R&F";"200";;;1;0;"3000126905941500 0001";"Spiegelschrank MyStyle 900 mm";"59";"MyStyle / cubito";"300012690";"5941500 0001"
"9403.6000";"Holzmöbel";"300012691";"300012691-10";10;"Richter + Frenzel Nürnberg";"H00000322";"Donaustrasse";"125";"DE";"90451";"Nürnberg";"DE-4949692               ";07.10.2011 00:00:00;07.10.2011 00:00:00;35.50;35.50;377.59;1.00;"Euro";19;"R&F";"200";;;1;0;"3000126918420400 0001";"Unterbau MyStar 960 mm";"84";"MyStar";"300012691";"8420400 0001"
"9403.6000";"Holzmöbel";"300012691";"300012691-11";11;"Richter + Frenzel Nürnberg";"H00000322";"Donaustrasse";"125";"DE";"90451";"Nürnberg";"DE-4949692               ";07.10.2011 00:00:00;07.10.2011 00:00:00;26.00;26.00;264.60;1.00;"Euro";19;"R&F";"200";;;1;0;"3000126918430100 0001";"Hochschrank MyStar 350mm";"84";"MyStar";"300012691";"8430100 0001"
"9403.6000";"Holzmöbel";"300012691";"300012691-20";20;"Richter + Frenzel Nürnberg";"H00000322";"Donaustrasse";"125";"DE";"90451";"Nürnberg";"DE-4949692               ";07.10.2011 00:00:00;07.10.2011 00:00:00;32.00;32.00;475.52;1.00;"Euro";19;"R&F";"200";;;1;0;"3000126915940700 0001";"Spiegelschrank MyStyle 1000mm";"59";"MyStyle / cubito";"300012691";"5940700 0001"
"7324.9021";"Sanitärartikel";"300012692";"300012692-10";10;"Richter + Frenzel Kolbermoor";"H00000343";"Carl-Jordan-Str.";"10";"DE";"83059";"Kolbermoor";"DE-4949692               ";04.10.2011 00:00:00;10.10.2011 00:00:00;0.00;0.00;43.08;1.00;"Euro";19;"R&F";"200";;;1;0;"9013305";"Handtuchhalter Fin 400 links";"998";"Einkaufsteile/Ersatzteile";"         ";"9013305     "
"9403.6000";"Holzmöbel";"300012692";"300012692-20";20;"Richter + Frenzel Kolbermoor";"H00000343";"Carl-Jordan-Str.";"10";"DE";"83059";"Kolbermoor";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;34.00;34.00;667.61;1.00;"Euro";19;"R&F";"200";;;1;0;"3000126925941700 0001";"Spiegelschrank MyStyle 1000mm";"59";"MyStyle / cubito";"300012692";"5941700 0001"
"9403.6000";"Holzmöbel";"300012693";"300012693-10";10;"Richter + Frenzel Fulda";"H00000354";"Breitungerstrasse";"1";"DE";"36100";"Petersberg b. Fulda";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;20.00;20.00;295.67;1.00;"Euro";19;"R&F";"200";;;1;0;"3000126935925200 0001";"Unterschrank MyStyle 490 mm";"59";"MyStyle / cubito";"300012693";"5925200 0001"
"9403.6000";"Holzmöbel";"300012693";"300012693-11";11;"Richter + Frenzel Fulda";"H00000354";"Breitungerstrasse";"1";"DE";"36100";"Petersberg b. Fulda";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;30.00;30.00;306.97;1.00;"Euro";19;"R&F";"200";;;1;0;"3000126935931202 0001";"Seitenschrank MyStyle 410mm";"59";"MyStyle / cubito";"300012693";"5931202 0001"
"9403.6000";"Holzmöbel";"300012693";"300012693-12";12;"Richter + Frenzel Fulda";"H00000354";"Breitungerstrasse";"1";"DE";"36100";"Petersberg b. Fulda";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;14.00;14.00;305.56;1.00;"Euro";19;"R&F";"200";;;1;0;"3000126935940202 0001";"Spiegelschrank MyStyle 450 mm";"59";"MyStyle / cubito";"300012693";"5940202 0001"
"9403.6000";"Holzmöbel";"300012694";"300012694-10";10;"Richter + Frenzel Passau";"H00000351";"Emil-Richter-Str.";"1";"DE";"94036";"Passau";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;21.00;42.00;611.12;2.00;"Euro";19;"R&F";"200";;;1;0;"3000126945925300 0001";"Unterschrank MyStyle 540 mm";"59";"MyStyle / cubito";"300012694";"5925300 0001"
"9403.6000";"Holzmöbel";"300012695";"300012695-10";10;"Richter + Frenzel Würzburg";"H00000236";"Leitenäckerweg";"6";"DE";"97084";"Würzburg";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;12.00;12.00;225.52;1.00;"Euro";19;"R&F";"200";;;1;0;"3000126955920100 0001";"Unterschrank MyStyle 410 mm";"59";"MyStyle / cubito";"300012695";"5920100 0001"
"9403.6000";"Holzmöbel";"300012696";"300012696-10";10;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;31.00;31.00;382.30;1.00;"Euro";19;"R&F";"200";;;1;0;"3000126965920500 0001";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";"300012696";"5920500 0001"
"9403.6000";"Holzmöbel";"300012696";"300012696-11";11;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;30.00;30.00;306.97;1.00;"Euro";19;"R&F";"200";;;1;0;"3000126965931202 0001";"Seitenschrank MyStyle 410mm";"59";"MyStyle / cubito";"300012696";"5931202 0001"
"9403.6000";"Holzmöbel";"300012696";"300012696-12";12;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;32.00;32.00;475.52;1.00;"Euro";19;"R&F";"200";;;1;0;"3000126965940700 0001";"Spiegelschrank MyStyle 1000mm";"59";"MyStyle / cubito";"300012696";"5940700 0001"
"9403.6000";"Holzmöbel";"300012697";"300012697-10";10;"Richter + Frenzel Fulda";"H00000354";"Breitungerstrasse";"1";"DE";"36100";"Petersberg b. Fulda";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;32.00;32.00;475.52;1.00;"Euro";19;"R&F";"200";;;1;0;"3000126975940700 0001";"Spiegelschrank MyStyle 1000mm";"59";"MyStyle / cubito";"300012697";"5940700 0001"
"9403.6000";"Holzmöbel";"300012698";"300012698-10";10;"Richter + Frenzel Herten";"H00000989";"Carl Bosch Str.";"1-5";"DE";"45699";"Herten";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;31.00;31.00;382.30;1.00;"Euro";19;"R&F";"200";;;1;0;"3000126985920500 0001";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";"300012698";"5920500 0001"
"9403.6000";"Holzmöbel";"300012699";"300012699-10";10;"Richter + Frenzel Giessen";"H00000355";"Gottlieb-Daimler-Str.";"8";"DE";"35398";"Giessen";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;31.00;31.00;462.34;1.00;"Euro";19;"R&F";"200";;;1;0;"3000126995920500 0001";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";"300012699";"5920500 0001"
"9403.6000";"Holzmöbel";"300012699";"300012699-11";11;"Richter + Frenzel Giessen";"H00000355";"Gottlieb-Daimler-Str.";"8";"DE";"35398";"Giessen";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;44.00;44.00;874.77;1.00;"Euro";19;"R&F";"200";;;1;0;"3000126995942000 0001";"Spiegelschrank MyStyle 1500mm";"59";"MyStyle / cubito";"300012699";"5942000 0001"
"9403.6000";"Holzmöbel";"300012700";"300012700-10";10;"Richter + Frenzel Mainz";"H00000370";"Hechtsheimer Strasse";"2";"DE";"55131";"Mainz";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;26.00;26.00;350.76;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127005920400 0001";"Unterschrank MyStyle 590 mm";"59";"MyStyle / cubito";"300012700";"5920400 0001"
"9403.6000";"Holzmöbel";"300012701";"300012701-10";10;"Richter + Frenzel Büttelborn";"H00000363";"Hessenring";"25";"DE";"64572";"Büttelborn";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;31.00;31.00;382.30;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127015920500 0001";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";"300012701";"5920500 0001"
"9403.6000";"Holzmöbel";"300012702";"300012702-10";10;"Richter + Frenzel Erfurt-Kerspleben";"H00000364";"Fichtenweg";"2";"DE";"99198";"Kerspleben";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;37.00;37.00;501.89;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127025940900 0001";"Spiegelschrank MyStyle 1200mm";"59";"MyStyle / cubito";"300012702";"5940900 0001"
"9403.6000";"Holzmöbel";"300012703";"300012703-10";10;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";07.10.2011 00:00:00;07.10.2011 00:00:00;31.50;31.50;339.19;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127036530101 0001";"Seitenschrank Vero 430mm";"65";"Vero";"300012703";"6530101 0001"
"9403.6000";"Holzmöbel";"300012703";"300012703-11";11;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";07.10.2011 00:00:00;07.10.2011 00:00:00;31.50;31.50;339.19;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127036530202 0001";"Seitenschrank Vero 430mm";"65";"Vero";"300012703";"6530202 0001"
"9403.6000";"Holzmöbel";"300012704";"300012704-10";10;"Richter + Frenzel Augsburg";"H00000347";"Stauffenbergstr.";"5-9";"DE";"86161";"Augsburg";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;26.00;26.00;350.76;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127045920400 0001";"Unterschrank MyStyle 590 mm";"59";"MyStyle / cubito";"300012704";"5920400 0001"
"7324.9021";"Sanitärartikel";"300012707";"300012707-10";10;"Richter + Frenzel Mainz";"H00000370";"Hechtsheimer Strasse";"2";"DE";"55131";"Mainz";"DE-4949692               ";30.09.2011 00:00:00;06.10.2011 00:00:00;0.00;0.00;43.08;1.00;"Euro";19;"R&F";"200";;;1;0;"9013305";"Handtuchhalter Fin 400 links";"998";"Einkaufsteile/Ersatzteile";"         ";"9013305     "
"7324.9021";"Sanitärartikel";"300012707";"300012707-20";20;"Richter + Frenzel Mainz";"H00000370";"Hechtsheimer Strasse";"2";"DE";"55131";"Mainz";"DE-4949692               ";30.09.2011 00:00:00;06.10.2011 00:00:00;0.00;0.00;43.08;1.00;"Euro";19;"R&F";"200";;;1;0;"9013405";"Handtuchhalter Fin 400 rechts";"998";"Einkaufsteile/Ersatzteile";"         ";"9013405     "
"9403.6000";"Holzmöbel";"300012708";"300012708-10";10;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;31.00;31.00;462.34;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127085920500 0001";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";"300012708";"5920500 0001"
"9403.6000";"Holzmöbel";"300012708";"300012708-11";11;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;25.00;25.00;596.99;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127085941600 0001";"Spiegelschrank MyStyle 750 mm";"59";"MyStyle / cubito";"300012708";"5941600 0001"
"9403.6000";"Holzmöbel";"300012709";"300012709-10";10;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;23.00;23.00;341.34;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127095920300 0001";"Unterschrank MyStyle 540 mm";"59";"MyStyle / cubito";"300012709";"5920300 0001"
"9403.6000";"Holzmöbel";"300012709";"300012709-11";11;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;26.00;26.00;265.54;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127095930100 0001";"Seitenschrank MyStyle 410mm";"59";"MyStyle / cubito";"300012709";"5930100 0001"
"9403.6000";"Holzmöbel";"300012709";"300012709-12";12;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;19.00;19.00;351.70;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127095940301 0001";"Spiegelschrank MyStyle 600 mm";"59";"MyStyle / cubito";"300012709";"5940301 0001"
"9403.6000";"Holzmöbel";"300012710";"300012710-10";10;"Richter + Frenzel Kolbermoor";"H00000343";"Carl-Jordan-Str.";"10";"DE";"83059";"Kolbermoor";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;12.00;12.00;269.30;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127105920100 0001";"Unterschrank MyStyle 410 mm";"59";"MyStyle / cubito";"300012710";"5920100 0001"
"9403.6000";"Holzmöbel";"300012711";"300012711-10";10;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;31.00;31.00;462.34;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127115920500 0001";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";"300012711";"5920500 0001"
"9403.6000";"Holzmöbel";"300012712";"300012712-10";10;"Richter + Frenzel Regensburg-Obertr";"H00000350";"Ernst-Frenzel-Str.";"4";"DE";"93083";"Obertraubling";"DE-4949692               ";07.10.2011 00:00:00;07.10.2011 00:00:00;21.50;21.50;347.46;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127128420300 0001";"Unterbau MyStar 620 mm";"84";"MyStar";"300012712";"8420300 0001"
"9403.6000";"Holzmöbel";"300012713";"300012713-10";10;"Richter + Frenzel Landshut-Ergoldin";"H00000342";"Industriestr.";"18 a";"DE";"84030";"Landshut-Ergolding";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;26.00;26.00;350.76;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127135920400 0001";"Unterschrank MyStyle 590 mm";"59";"MyStyle / cubito";"300012713";"5920400 0001"
"9403.6000";"Holzmöbel";"300012714";"300012714-10";10;"Richter + Frenzel Bayreuth";"H00000336";"Weiherstrasse";"3";"DE";"95448";"Bayreuth";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;31.00;31.00;382.30;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127145920500 0001";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";"300012714";"5920500 0001"
"9403.6000";"Holzmöbel";"300012714";"300012714-11";11;"Richter + Frenzel Bayreuth";"H00000336";"Weiherstrasse";"3";"DE";"95448";"Bayreuth";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;30.00;30.00;596.99;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127145941500 0001";"Spiegelschrank MyStyle 900 mm";"59";"MyStyle / cubito";"300012714";"5941500 0001"
"7324.9021";"Sanitärartikel";"300012715";"300012715-10";10;"Richter + Frenzel Würzburg";"H00000236";"Leitenäckerweg";"6";"DE";"97084";"Würzburg";"DE-4949692               ";29.09.2011 00:00:00;05.10.2011 00:00:00;0.00;0.00;42.37;3.00;"Euro";19;"R&F";"200";;;1;0;"6082000";"Schubladenunterteilung 421";"998";"Einkaufsteile/Ersatzteile";"         ";"6082000     "
"7324.9021";"Sanitärartikel";"300012715";"300012715-10";10;"Richter + Frenzel Würzburg";"H00000236";"Leitenäckerweg";"6";"DE";"97084";"Würzburg";"DE-4949692               ";29.09.2011 00:00:00;05.10.2011 00:00:00;0.00;0.00;42.37;3.00;"Euro";19;"R&F";"200";;;1;0;"6082000";"Schubladenunterteilung 421";"998";"Einkaufsteile/Ersatzteile";"         ";"6082000     "
"7324.9021";"Sanitärartikel";"300012715";"300012715-10";10;"Richter + Frenzel Würzburg";"H00000236";"Leitenäckerweg";"6";"DE";"97084";"Würzburg";"DE-4949692               ";29.09.2011 00:00:00;05.10.2011 00:00:00;0.00;0.00;42.37;3.00;"Euro";19;"R&F";"200";;;1;0;"6082000";"Schubladenunterteilung 421";"998";"Einkaufsteile/Ersatzteile";"         ";"6082000     "
"9403.6000";"Holzmöbel";"300012716";"300012716-10";10;"Richter + Frenzel Mainz";"H00000370";"Hechtsheimer Strasse";"2";"DE";"55131";"Mainz";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;28.00;28.00;339.46;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127165925500 0001";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";"300012716";"5925500 0001"
"9403.6000";"Holzmöbel";"300012717";"300012717-10";10;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";07.10.2011 00:00:00;07.10.2011 00:00:00;35.50;35.50;377.59;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127178420400 0001";"Unterbau MyStar 960 mm";"84";"MyStar";"300012717";"8420400 0001"
"9403.6000";"Holzmöbel";"300012718";"300012718-10";10;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";07.10.2011 00:00:00;07.10.2011 00:00:00;70.00;70.00;0.00;1.00;"Euro";19;"F-R&F";"200";;;1;0;"SP00101456120600 0001";"Unterbau Noto 1590mm";"61";"Noto";"SP0010145";"6120600 0001"
"9403.6000";"Holzmöbel";"300012720";"300012720-10";10;"Richter + Frenzel Aschheim-Dornach";"H00000337";"K. Hammerschmidt-Str.";"51";"DE";"85609";"Aschheim-Dornach";"DE-4949692               ";04.10.2011 00:00:00;04.10.2011 00:00:00;26.00;26.00;423.73;1.00;"Euro";19;"R&F";"200";;;1;0;"3000127205920400 0001";"Unterschrank MyStyle 590 mm";"59";"MyStyle / cubito";"300012720";"5920400 0001"
